,정전피해_지역,피해_가구수,시작시간,종료시간
1179,경상남도 창원시 마산합포구,10000,2021.06.29 14:15 , 2021.06.29 15:24
1180,경상남도 창원시 의창구,1000,2021.06.29 14:15 , 2021.06.29 14:24
1181,경상남도 창원시 의창구,1000,2021.06.29 14:15 , 2021.06.29 09:17
1182,경상남도 통영시,1782,2021.06.29 14:00 , 2021.06.29 16:12
1183,부산광역시 강서구,2000,2021.06.29 10:00 , 2021.06.29 15:07
1184,부산광역시 사하구,10000,2021.06.29 10:00 , 2021.06.29 15:08
1185,부산광역시 해운대구,1010,2021.06.29 08:00 , 2021.06.29 18:10
1186,대전광역시 대덕구,1000,2021.06.28 17:00 , 2021.06.28 16:02
1187,울산광역시 울주군,103,2021.06.28 15:30 , 2021.06.28 15:21
1188,울산광역시 북구,1,2021.06.28 15:00 , 2021.06.28 15:22
1189,충청남도 서천군,12615,2021.06.28 15:00 , 2021.06.28 15:57
1190,부산광역시 북구,210,2021.06.28 14:10 , 2021.06.28 15:27
1191,충청남도 천안시 서북구,5000,2021.06.28 10:25 , 2021.06.28 17:23
1192,충청남도 천안시 서북구,5000,2021.06.28 10:25 , 2021.06.28 17:07
1193,부산광역시 부산진구,1000,2021.06.28 10:00 , 2021.06.28 15:22
1194,전라남도 영암군,2000,2021.06.25 16:00 , 2021.06.25 15:10
1195,서울특별시 은평구,110,2021.06.25 15:03 , 2021.06.25 15:01
1196,서울특별시 성북구,110,2021.06.25 15:02 , 2021.06.25 15:00
1197,서울특별시 종로구,110,2021.06.25 15:00 , 2021.06.25 15:00
1198,서울특별시 성동구,110,2021.06.25 15:00 , 2021.06.25 15:02
1199,서울특별시 광진구,110,2021.06.25 15:00 , 2021.06.25 15:01
1200,서울특별시 광진구,1100,2021.06.25 15:00 , 2021.06.25 15:02
1201,서울특별시 광진구,110,2021.06.25 15:00 , 2021.06.25 15:00
1202,서울특별시 마포구,110,2021.06.25 14:00 , 2021.06.25 15:08
1203,전라남도 영암군,2000,2021.06.25 14:00 , 2021.06.25 14:24
1204,서울특별시 종로구,1100,2021.06.25 10:30 , 2021.06.25 10:21
1205,서울특별시 동대문구,1100,2021.06.25 10:30 , 2021.06.25 10:31
1206,서울특별시 도봉구,1100,2021.06.25 10:30 , 2021.06.25 10:31
1207,충청남도 공주시,1230,2021.06.24 06:00 , 2021.06.28 15:58
1208,인천광역시 미추홀구,10000,2021.06.23 15:19 , 2021.06.23 15:18
1209,인천광역시 강화군,1000,2021.06.23 15:19 , 2021.06.23 15:19
1210,인천광역시 중구,1000,2021.06.23 15:18 , 2021.06.23 15:18
1211,경기도 김포시,1000,2021.06.23 15:11 , 2021.06.23 15:23
1212,인천광역시 강화군,22000,2021.06.23 15:00 , 2021.06.23 15:19
1213,경기도 김포시,1000,2021.06.23 15:00 , 2021.06.23 15:21
1214,인천광역시 남동구,1000,2021.06.23 15:00 , 2021.06.23 15:23
1215,인천광역시 부평구,1000,2021.06.23 14:39 , 2021.06.23 14:38
1216,인천광역시 계양구,123,2021.06.23 14:17 , 2021.06.23 15:19
1217,대구광역시 북구,220,2021.06.23 14:00 , 2021.06.23 14:56
1218,전라북도 무주군,300,2021.06.22 09:10 , 2021.06.22 10:26
1219,인천광역시 부평구,1000,2021.06.21 10:10 , 2021.06.21 10:38
1220,서울특별시 관악구,1000,2021.06.18 13:00 , 2021.06.18 17:19
1221,인천광역시 부평구,1000,2021.06.16 16:40 , 2021.06.16 16:47
1222,대구광역시 북구,1000,2021.06.15 16:05 , 2021.06.15 16:07
1223,경기도 의정부시,1000,2021.06.15 16:00 , 2021.06.15 16:06
1224,강원도 춘천시,20,2021.06.15 16:00 , 2021.06.15 16:07
1225,경상남도 창원시 의창구,2000,2021.06.15 16:00 , 2021.06.15 16:08
1226,제주특별자치도 제주시,294,2021.06.15 16:00 , 2021.06.15 16:06
1227,부산광역시 부산진구,1000,2021.06.15 15:00 , 2021.06.15 16:06
1228,서울특별시 종로구,1000,2021.06.15 10:00 , 2021.06.15 16:08
1229,경기도 수원시 팔달구,20,2021.06.15 00:00 , 2021.06.15 16:07
1230,서울특별시 광진구,1000,2021.06.15 00:00 , 2021.06.15 16:08
1231,대전광역시 대덕구,1000,2021.06.15 00:00 , 2021.06.15 16:06
1232,전라남도 영암군,2000,2021.06.15 00:00 , 2021.06.15 16:08
1233,경상북도 안동시,1000,2021.06.15 00:00 , 2021.06.15 16:10
1234,충청북도 보은군,1010,2021.06.15 00:00 , 2021.06.15 16:11
1235,전라북도 남원시,20,2021.06.15 00:00 , 2021.06.15 20:05
1236,서울특별시 광진구,1000,2021.06.13 00:00 , 2021.06.13 14:41
1237,서울특별시 관악구,17700,2021.06.11 10:00 , 2021.06.11 10:37
1238,제주특별자치도 제주시,550,2021.06.10 10:20 , 2021.06.10 10:39
1239,제주특별자치도 제주시,132,2021.06.09 18:20 , 2021.06.09 20:41
1240,서울특별시 관악구,12420,2021.05.25 10:00 , 2021.05.25 13:34
1241,서울특별시 관악구,12180,2021.05.25 10:00 , 2021.05.25 14:39
1242,서울특별시 서초구,1220,2021.05.24 05:00 , 2021.05.24 17:38
1243,서울특별시 중랑구,2100,2021.05.19 06:00 , 2021.05.20 14:46
1244,제주특별자치도 제주시,362,2021.05.10 13:30 , 2021.05.10 10:24
1245,광주광역시 서구,2170,2021.03.10 16:00 , 2021.03.10 14:46
1246,강원도 고성군,1074,2021.03.03 11:13 , 2021.03.03 11:47
1247,강원도 인제군,181,2021.03.02 17:21 , 2021.03.02 19:11
1248,강원도 양양군,2194,2021.03.02 12:47 , 2021.03.02 14:52
1249,강원도 양양군,2194,2021.03.02 12:47 , 2021.03.02 14:52
1250,강원도 속초시,25,2021.03.02 11:50 , 2021.03.02 12:30
1251,강원도 고성군,266,2021.03.02 10:51 , 2021.03.02 11:39
1252,강원도 강릉시,172,2021.03.02 10:15 , 2021.03.02 12:24
1253,강원도 강릉시,172,2021.03.02 10:15 , 2021.03.02 12:24
1254,강원도 양양군,251,2021.03.02 08:33 , 2021.03.02 17:56
1255,강원도 강릉시,11,2021.03.02 07:23 , 2021.03.03 16:33
1256,강원도 강릉시,11,2021.03.02 07:23 , 2021.03.03 16:33
1257,강원도 양양군,1497,2021.03.02 06:16 , 2021.03.02 08:39
1258,강원도 양양군,2194,2021.03.02 03:43 , 2021.03.03 16:00
1259,강원도 강릉시,1317,2021.03.02 02:50 , 2021.03.02 10:12
1260,강원도 강릉시,1317,2021.03.02 02:50 , 2021.03.02 10:12
1261,강원도 강릉시,982,2021.03.02 02:45 , 2021.03.02 16:49
1262,강원도 강릉시,1194,2021.03.02 02:45 , 2021.03.02 16:49
1263,강원도 강릉시,527,2021.03.02 02:40 , 2021.03.02 17:53
1264,강원도 강릉시,511,2021.03.02 02:40 , 2021.03.04 15:22
1265,강원도 강릉시,511,2021.03.02 02:40 , 2021.03.02 17:53
1266,강원도 강릉시,511,2021.03.02 02:40 , 2021.03.02 17:53
1267,강원도 양구군,176,2021.03.02 02:02 , 2021.03.02 04:04
1268,강원도 인제군,130,2021.03.02 01:55 , 2021.03.02 05:12
1269,강원도 양양군,651,2021.03.02 01:49 , 2021.03.02 12:00
1270,강원도 양양군,651,2021.03.02 01:49 , 2021.03.02 12:00
1271,강원도 양양군,651,2021.03.02 01:49 , 2021.03.02 12:00
1272,강원도 강릉시,2409,2021.03.02 00:34 , 2021.03.02 02:51
1273,강원도 강릉시,2409,2021.03.02 00:34 , 2021.03.02 02:51
1274,강원도 홍천군,575,2021.03.01 23:40 , 2021.03.02 02:31
1275,강원도 홍천군,575,2021.03.01 23:40 , 2021.03.02 02:31
1276,강원도 홍천군,575,2021.03.01 23:40 , 2021.03.02 02:31
1277,강원도 화천군,1256,2021.03.01 23:36 , 2021.03.02 00:45
1278,강원도 화천군,1472,2021.03.01 23:33 , 2021.03.02 18:13
1279,강원도 삼척시,755,2021.03.01 23:28 , 2021.03.02 00:20
1280,강원도 인제군,117,2021.03.01 23:20 , 2021.03.03 17:53
1281,강원도 춘천시,1681,2021.03.01 23:13 , 2021.03.02 03:10
1282,강원도 홍천군,575,2021.03.01 22:40 , 2021.03.02 02:31
1283,강원도 강릉시,409,2021.03.01 22:37 , 2021.03.02 16:30
1284,강원도 홍천군,174,2021.03.01 22:27 , 2021.03.02 01:23
1285,강원도 홍천군,174,2021.03.01 22:27 , 2021.03.02 01:23
1286,강원도 홍천군,2,2021.03.01 22:12 , 2021.03.02 03:26
1287,강원도 홍천군,4,2021.03.01 22:12 , 2021.03.02 03:26
1288,강원도 홍천군,2,2021.03.01 22:12 , 2021.03.02 03:26
1289,강원도 강릉시,409,2021.03.01 22:00 , 2021.03.02 16:30
1290,강원도 인제군,275,2021.03.01 21:38 , 2021.03.04 15:30
1291,강원도 양양군,2194,2021.03.01 21:18 , 2021.03.02 01:15
1292,강원도 삼척시,3886,2021.03.01 20:39 , 2021.03.01 20:33
1293,강원도 삼척시,3908,2021.03.01 20:39 , 2021.03.02 18:22
1294,강원도 인제군,211,2021.03.01 20:34 , 2021.03.02 00:42
1295,강원도 인제군,275,2021.03.01 09:38 , 2021.03.03 23:43
1296,전라북도 고창군,100,2021.01.18 14:00 , 2021.01.18 15:28
1297,인천광역시 부평구,37939,2021.01.08 07:00 , 2021.01.08 07:36
1298,인천광역시 부평구,37939,2021.01.08 07:00 , 2021.01.08 17:03
1299,인천광역시 부평구,37939,2021.01.08 07:00 , 2021.01.08 07:36
1300,서울특별시 강남구,120,2021.01.05 00:00 , 2021.01.18 16:12
1301,서울특별시 광진구,0,2020.12.07 00:00 , 2020.12.07 09:18
1302,서울특별시 영등포구,20,2020.12.03 00:00 , 2020.12.03 18:00
1303, ,2,2020.10.15 00:00 , 2020.10.15 18:06
1304, ,15,2020.09.07 23:12 , 2020.09.07 23:53
1305, ,5,2020.09.07 17:23 , 2020.09.07 17:26
1306, ,38,2020.09.07 17:00 , 2020.09.07 18:07
1307, ,33,2020.09.07 12:15 , 2020.09.07 12:23
1308, ,482,2020.09.07 11:53 , 2020.09.07 12:09
1309, ,99,2020.09.07 11:51 , 2020.09.07 12:09
1310, ,415,2020.09.07 11:44 , 2020.09.07 12:21
1311, ,248,2020.09.07 11:40 , 2020.09.07 12:19
1312, ,1014,2020.09.07 11:30 , 2020.09.07 12:18
1313, ,186,2020.09.07 11:29 , 2020.09.07 11:35
1314, ,82,2020.09.07 11:23 , 2020.09.07 11:34
1315, ,70,2020.09.07 11:23 , 2020.09.07 12:43
1316, ,649,2020.09.07 11:20 , 2020.09.07 11:31
1317, ,2277,2020.09.07 11:18 , 2020.09.07 11:28
1318, ,2,2020.09.07 11:10 , 2020.09.07 11:32
1319, ,255,2020.09.07 10:50 , 2020.09.07 12:40
1320, ,349,2020.09.07 10:48 , 2020.09.07 12:37
1321, ,2007,2020.09.07 10:48 , 2020.09.07 12:22
1322, ,321,2020.09.07 10:34 , 2020.09.07 10:50
1323, ,74,2020.09.07 10:26 , 2020.09.07 10:33
1324, ,550,2020.09.07 10:23 , 2020.09.07 10:49
1325, ,0,2020.09.07 10:22 , 2020.09.07 10:49
1326, ,421,2020.09.07 10:19 , 2020.09.07 10:58
1327, ,421,2020.09.07 10:19 , 2020.09.07 10:58
1328, ,0,2020.09.07 10:06 , 2020.09.07 10:48
1329, ,187,2020.09.07 10:05 , 2020.09.07 10:38
1330, ,1156,2020.09.07 09:57 , 2020.09.07 10:46
1331, ,4,2020.09.07 09:55 , 2020.09.07 10:45
1332, ,2576,2020.09.07 09:55 , 2020.09.07 10:44
1333, ,11,2020.09.07 09:55 , 2020.09.07 10:43
1334, ,1532,2020.09.07 09:38 , 2020.09.07 10:09
1335, ,0,2020.09.07 09:36 , 2020.09.07 10:46
1336, ,0,2020.09.07 09:36 , 2020.09.07 10:47
1337, ,1916,2020.09.07 09:35 , 2020.09.07 09:59
1338, ,60,2020.09.07 09:33 , 2020.09.07 10:42
1339, ,88,2020.09.07 09:33 , 2020.09.07 10:41
1340, ,0,2020.09.07 09:32 , 2020.09.07 10:43
1341, ,4,2020.09.07 09:25 , 2020.09.07 10:38
1342, ,1251,2020.09.07 09:23 , 2020.09.07 10:37
1343, ,204,2020.09.07 09:22 , 2020.09.07 11:12
1344, ,64,2020.09.07 09:20 , 2020.09.07 10:35
1345, ,151,2020.09.07 09:19 , 2020.09.07 12:40
1346, ,151,2020.09.07 09:19 , 2020.09.07 12:37
1347, ,50,2020.09.07 09:15 , 2020.09.07 09:21
1348, ,103,2020.09.07 09:13 , 2020.09.07 09:29
1349, ,2511,2020.09.07 09:10 , 2020.09.07 09:58
1350, ,882,2020.09.07 09:10 , 2020.09.07 09:53
1351, ,416,2020.09.07 09:08 , 2020.09.07 10:34
1352, ,224,2020.09.07 09:06 , 2020.09.07 10:32
1353, ,0,2020.09.07 09:04 , 2020.09.07 09:57
1354, ,97,2020.09.07 09:04 , 2020.09.07 09:55
1355, ,589,2020.09.07 09:01 , 2020.09.07 10:32
1356, ,896,2020.09.07 09:00 , 2020.09.07 09:49
1357, ,815,2020.09.07 09:00 , 2020.09.07 09:54
1358, ,653,2020.09.07 09:00 , 2020.09.07 09:56
1359, ,3787,2020.09.07 08:59 , 2020.09.07 11:11
1360, ,295,2020.09.07 08:58 , 2020.09.07 13:52
1361, ,329,2020.09.07 08:58 , 2020.09.07 13:33
1362, ,258,2020.09.07 08:57 , 2020.09.07 09:05
1363, ,1,2020.09.07 08:56 , 2020.09.07 09:48
1364, ,763,2020.09.07 08:55 , 2020.09.07 09:50
1365, ,4002,2020.09.07 08:53 , 2020.09.07 11:10
1366, ,28,2020.09.07 08:53 , 2020.09.07 09:47
1367, ,27,2020.09.07 08:52 , 2020.09.07 09:44
1368, ,72,2020.09.07 08:50 , 2020.09.07 08:55
1369, ,2759,2020.09.07 08:48 , 2020.09.07 08:54
1370, ,399,2020.09.07 08:47 , 2020.09.07 10:30
1371, ,32,2020.09.07 08:47 , 2020.09.07 10:29
1372, ,977,2020.09.07 08:47 , 2020.09.07 09:52
1373, ,264,2020.09.07 08:46 , 2020.09.07 09:40
1374, ,264,2020.09.07 08:46 , 2020.09.07 09:29
1375, ,34,2020.09.07 08:45 , 2020.09.07 10:28
1376, ,30,2020.09.07 08:44 , 2020.09.07 10:26
1377, ,47,2020.09.07 08:44 , 2020.09.07 10:26
1378, ,140,2020.09.07 08:43 , 2020.09.07 09:56
1379, ,181,2020.09.07 08:43 , 2020.09.07 11:09
1380, ,1381,2020.09.07 08:42 , 2020.09.07 10:31
1381, ,3006,2020.09.07 08:42 , 2020.09.07 09:55
1382, ,50,2020.09.07 08:41 , 2020.09.07 10:30
1383, ,1825,2020.09.07 08:41 , 2020.09.07 09:53
1384, ,54,2020.09.07 08:40 , 2020.09.07 09:28
1385, ,54,2020.09.07 08:40 , 2020.09.07 09:29
1386, ,5301,2020.09.07 08:40 , 2020.09.07 09:41
1387, ,54,2020.09.07 08:40 , 2020.09.07 09:10
1388, ,318,2020.09.07 08:40 , 2020.09.07 09:40
1389, ,318,2020.09.07 08:40 , 2020.09.07 09:40
1390, ,43,2020.09.07 08:40 , 2020.09.07 10:24
1391, ,34,2020.09.07 08:37 , 2020.09.07 10:22
1392, ,176,2020.09.07 08:37 , 2020.09.07 08:53
1393, ,423,2020.09.07 08:30 , 2020.09.07 08:51
1394, ,149,2020.09.07 08:30 , 2020.09.07 08:34
1395, ,34,2020.09.07 08:27 , 2020.09.07 15:20
1396, ,13,2020.09.07 08:27 , 2020.09.07 15:20
1397, ,500,2020.09.07 08:27 , 2020.09.07 08:56
1398, ,149,2020.09.07 08:26 , 2020.09.07 10:26
1399, ,944,2020.09.07 08:26 , 2020.09.07 10:31
1400, ,28,2020.09.07 08:26 , 2020.09.07 10:35
1401, ,8,2020.09.07 08:25 , 2020.09.07 08:36
1402, ,132,2020.09.07 08:24 , 2020.09.07 10:21
1403, ,0,2020.09.07 08:23 , 2020.09.07 11:45
1404, ,856,2020.09.07 08:19 , 2020.09.07 13:13
1405, ,856,2020.09.07 08:19 , 2020.09.07 12:00
1406, ,1015,2020.09.07 08:18 , 2020.09.07 08:28
1407, ,395,2020.09.07 08:16 , 2020.09.07 12:29
1408, ,82,2020.09.07 08:16 , 2020.09.07 10:17
1409, ,49,2020.09.07 08:11 , 2020.09.07 08:14
1410, ,23,2020.09.07 08:11 , 2020.09.07 10:33
1411, ,94,2020.09.07 08:08 , 2020.09.07 08:15
1412, ,12,2020.09.07 08:00 , 2020.09.07 10:17
1413, ,0,2020.09.07 07:58 , 2020.09.07 08:15
1414, ,58,2020.09.07 07:55 , 2020.09.07 08:09
1415, ,109,2020.09.07 07:54 , 2020.09.07 08:13
1416, ,36,2020.09.07 07:53 , 2020.09.07 10:15
1417, ,68,2020.09.07 07:44 , 2020.09.07 07:55
1418, ,633,2020.09.07 07:44 , 2020.09.07 07:52
1419, ,2918,2020.09.07 07:41 , 2020.09.07 10:14
1420, ,3115,2020.09.07 07:40 , 2020.09.07 08:20
1421, ,38,2020.09.07 07:40 , 2020.09.07 11:15
1422, ,12,2020.09.07 07:29 , 2020.09.07 07:36
1423, ,700,2020.09.07 07:28 , 2020.09.07 07:49
1424, ,398,2020.09.07 07:28 , 2020.09.07 07:38
1425, ,797,2020.09.07 07:28 , 2020.09.07 07:41
1426, ,4291,2020.09.07 07:22 , 2020.09.07 10:11
1427, ,64,2020.09.07 07:21 , 2020.09.07 10:09
1428, ,24,2020.09.07 07:17 , 2020.09.07 07:35
1429, ,193,2020.09.07 07:06 , 2020.09.07 06:45
1430, ,151,2020.09.07 07:00 , 2020.09.07 15:00
1431, ,3683,2020.09.07 06:50 , 2020.09.07 07:16
1432, ,68,2020.09.07 06:48 , 2020.09.07 06:49
1433, ,15,2020.09.07 06:46 , 2020.09.07 06:52
1434, ,3,2020.09.07 06:46 , 2020.09.07 06:52
1435, ,115,2020.09.07 06:39 , 2020.09.07 11:00
1436, ,3395,2020.09.07 06:29 , 2020.09.07 06:43
1437, ,88,2020.09.07 04:30 , 2020.09.07 15:51
1438, ,89,2020.09.07 04:30 , 2020.09.07 04:56
1439, ,5,2020.09.07 04:30 , 2020.09.07 04:55
1440, ,55,2020.09.07 04:16 , 2020.09.07 04:19
1441, ,310,2020.09.07 03:46 , 2020.09.07 05:16
1442, ,87,2020.09.07 03:41 , 2020.09.07 03:58
1443, ,48,2020.09.07 03:13 , 2020.09.07 06:31
1444, ,516,2020.09.07 03:13 , 2020.09.07 06:26
1445, ,2,2020.09.07 03:10 , 2020.09.07 03:37
1446, ,310,2020.09.07 03:06 , 2020.09.07 05:16
1447, ,58,2020.09.07 02:54 , 2020.09.07 03:38
1448, ,298,2020.09.07 02:05 , 2020.09.07 02:26
1449, ,922,2020.09.07 02:00 , 2020.09.07 04:10
1450, ,40,2020.09.07 01:30 , 2020.09.07 01:35
1451, ,80,2020.09.07 00:39 , 2020.09.07 00:43
1452, ,498,2020.09.07 00:34 , 2020.09.07 01:13
1453, ,15,2020.09.06 23:12 , 2020.09.06 23:53
1454, ,116,2020.09.06 22:34 , 2020.09.06 23:15
1455, ,708,2020.09.06 22:16 , 2020.09.06 22:54
1456, ,1,2020.09.06 22:16 , 2020.09.06 22:35
1457, ,3,2020.09.06 22:01 , 2020.09.06 22:30
1458, ,11,2020.09.06 21:04 , 2020.09.06 21:35
1459, ,536,2020.09.03 14:18 , 2020.09.03 15:06
1460, ,40,2020.09.03 13:00 , 2020.09.03 15:06
1461, ,143,2020.09.03 12:19 , 2020.09.03 17:41
1462, ,1204,2020.09.03 11:40 , 2020.09.03 11:56
1463, ,36,2020.09.03 11:22 , 2020.09.03 17:34
1464, ,94,2020.09.03 11:16 , 2020.09.03 11:38
1465, ,136,2020.09.03 11:02 , 2020.09.03 11:37
1466, ,3180,2020.09.03 10:20 , 2020.09.03 11:05
1467, ,0,2020.09.03 10:18 , 2020.09.03 10:41
1468, ,220,2020.09.03 09:42 , 2020.09.03 10:09
1469, ,123,2020.09.03 09:41 , 2020.09.03 10:46
1470, ,410,2020.09.03 09:30 , 2020.09.03 09:49
1471, ,0,2020.09.03 09:15 , 2020.09.03 09:36
1472, ,126,2020.09.03 08:46 , 2020.09.03 08:56
1473, ,980,2020.09.03 08:32 , 2020.09.03 09:11
1474, ,100,2020.09.03 08:30 , 2020.09.03 09:24
1475, ,713,2020.09.03 08:26 , 2020.09.03 08:56
1476, ,218,2020.09.03 08:26 , 2020.09.03 08:36
1477, ,1661,2020.09.03 08:21 , 2020.09.03 08:48
1478, ,485,2020.09.03 08:15 , 2020.09.03 09:01
1479, ,76,2020.09.03 08:13 , 2020.09.03 08:38
1480, ,0,2020.09.03 08:05 , 2020.09.03 08:12
1481, ,824,2020.09.03 07:59 , 2020.09.03 08:54
1482, ,126,2020.09.03 07:55 , 2020.09.03 08:06
1483, ,1275,2020.09.03 07:45 , 2020.09.03 07:45
1484, ,500,2020.09.03 07:45 , 2020.09.03 07:45
1485, ,520,2020.09.03 07:38 , 2020.09.03 09:00
1486, ,27,2020.09.03 07:32 , 2020.09.03 09:20
1487, ,214,2020.09.03 07:27 , 2020.09.03 08:03
1488, ,687,2020.09.03 07:26 , 2020.09.03 07:44
1489, ,289,2020.09.03 07:26 , 2020.09.03 07:53
1490, ,329,2020.09.03 07:22 , 2020.09.03 07:55
1491, ,34,2020.09.03 07:22 , 2020.09.03 07:56
1492, ,66,2020.09.03 07:22 , 2020.09.03 07:49
1493, ,66,2020.09.03 07:22 , 2020.09.03 07:49
1494, ,66,2020.09.03 07:22 , 2020.09.03 07:49
1495, ,260,2020.09.03 07:18 , 2020.09.03 10:31
1496, ,355,2020.09.03 07:18 , 2020.09.03 07:51
1497, ,34,2020.09.03 07:17 , 2020.09.03 09:02
1498, ,370,2020.09.03 07:12 , 2020.09.03 07:23
1499, ,609,2020.09.03 07:10 , 2020.09.03 07:36
1500, ,10,2020.09.03 07:09 , 2020.09.03 07:24
1501, ,722,2020.09.03 07:08 , 2020.09.03 07:52
1502, ,12,2020.09.03 07:02 , 2020.09.03 07:02
1503, ,20,2020.09.03 07:00 , 2020.09.03 14:17
1504, ,3,2020.09.03 07:00 , 2020.09.03 11:31
1505, ,115,2020.09.03 06:56 , 2020.09.03 07:14
1506, ,1394,2020.09.03 06:56 , 2020.09.03 10:14
1507, ,766,2020.09.03 06:45 , 2020.09.03 06:59
1508, ,20,2020.09.03 06:43 , 2020.09.03 07:12
1509, ,466,2020.09.03 06:43 , 2020.09.03 07:04
1510, ,444,2020.09.03 06:42 , 2020.09.03 06:56
1511, ,120,2020.09.03 06:40 , 2020.09.03 07:55
1512, ,501,2020.09.03 06:25 , 2020.09.03 07:05
1513, ,600,2020.09.03 06:18 , 2020.09.03 07:03
1514, ,7,2020.09.03 06:17 , 2020.09.03 06:28
1515, ,5,2020.09.03 06:17 , 2020.09.03 06:28
1516, ,209,2020.09.03 06:13 , 2020.09.03 07:35
1517, ,175,2020.09.03 06:13 , 2020.09.03 07:05
1518, ,1637,2020.09.03 06:06 , 2020.09.03 06:06
1519, ,20,2020.09.03 06:06 , 2020.09.03 07:04
1520, ,269,2020.09.03 05:50 , 2020.09.03 06:17
1521, ,465,2020.09.03 05:48 , 2020.09.03 09:51
1522, ,102,2020.09.03 05:48 , 2020.09.03 06:09
1523, ,20,2020.09.03 05:40 , 2020.09.03 07:21
1524, ,2,2020.09.03 05:32 , 2020.09.03 05:47
1525, ,98,2020.09.03 05:32 , 2020.09.03 06:35
1526, ,234,2020.09.03 05:29 , 2020.09.03 05:29
1527, ,76,2020.09.03 05:28 , 2020.09.03 05:56
1528, ,785,2020.09.03 05:25 , 2020.09.03 06:18
1529, ,27,2020.09.03 05:07 , 2020.09.03 05:44
1530, ,62,2020.09.03 05:07 , 2020.09.03 05:32
1531, ,698,2020.09.03 05:04 , 2020.09.03 05:57
1532, ,710,2020.09.03 05:04 , 2020.09.03 05:57
1533, ,166,2020.09.03 05:01 , 2020.09.03 08:58
1534, ,166,2020.09.03 05:01 , 2020.09.03 07:07
1535, ,107,2020.09.03 04:59 , 2020.09.03 05:02
1536, ,556,2020.09.03 04:50 , 2020.09.03 05:53
1537, ,770,2020.09.03 04:46 , 2020.09.03 05:01
1538, ,316,2020.09.03 04:43 , 2020.09.03 06:59
1539, ,270,2020.09.03 04:29 , 2020.09.03 04:35
1540, ,21,2020.09.03 04:25 , 2020.09.03 07:23
1541, ,569,2020.09.03 04:24 , 2020.09.03 05:23
1542, ,354,2020.09.03 04:23 , 2020.09.03 06:14
1543, ,354,2020.09.03 04:23 , 2020.09.03 05:51
1544, ,54,2020.09.03 04:20 , 2020.09.03 11:12
1545, ,14,2020.09.03 04:20 , 2020.09.03 11:11
1546, ,601,2020.09.03 04:19 , 2020.09.03 08:16
1547, ,494,2020.09.03 04:15 , 2020.09.03 06:23
1548, ,569,2020.09.03 04:15 , 2020.09.03 04:39
1549, ,554,2020.09.03 04:14 , 2020.09.03 04:27
1550, ,411,2020.09.03 04:11 , 2020.09.03 06:19
1551, ,1446,2020.09.03 04:00 , 2020.09.03 07:50
