날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2013-06-26,51589,49558,48487,47946,47765,48478,51106,54573,59920,63618,65430,66003,63044,66487,67914,67660,67522,65597,63207,62554,62652,60751,58273,55850
2013-06-27,51823,49783,48742,48086,48003,48635,51268,54847,60437,64237,66014,66539,63736,67486,68472,68269,68219,66661,64806,64138,63604,61260,58481,56284
2013-06-28,52234,50101,48853,48258,48184,48867,51450,54891,60070,64239,65883,66284,63454,67022,68422,67880,67686,65895,63629,62545,62583,60510,57882,55666
2013-06-29,51828,49625,48235,47298,47068,47156,48654,50471,54030,57773,59967,60559,58866,60667,60959,59917,59107,57654,57128,57367,58086,56792,54635,52633
2013-06-30,49152,46947,45469,44670,44273,44336,45183,46024,47529,49771,51785,52953,52922,53896,53956,53511,53677,53893,54097,54836,55838,54656,52485,49694
2013-07-01,46171,44093,43045,42662,42907,43978,47196,52087,59261,64209,66148,66837,64131,67453,68902,68823,68943,67594,65914,65184,64484,61875,58847,56837
2013-07-02,52795,50592,49286,48576,48606,49264,52040,56017,61740,65650,67221,67637,64865,68209,69401,68835,68907,68148,66862,66197,65115,62267,59269,57120
2013-07-03,52821,50541,49365,48604,48460,49035,51887,55905,61807,65958,67516,67764,64912,68082,69222,68817,68793,67218,65035,64355,64289,62186,59440,57443
2013-07-04,53446,51194,49857,49107,49132,49718,52706,56746,62788,66980,68859,69059,65506,68229,69137,68394,68420,67465,66423,65650,64466,61947,59261,57197
2013-07-05,53189,50899,49653,49118,48964,49214,52126,56148,61712,65527,67038,67244,64061,66933,68039,67554,67657,66474,64789,63956,63891,61675,59142,57138
2013-07-06,53085,50991,49560,48543,48209,48269,49825,51650,54993,58063,60151,61152,59459,61019,61321,60720,59799,57947,57298,57618,58358,57016,55090,53504
2013-07-07,50013,47698,46364,45468,45289,45211,46138,46955,48441,50932,52917,53741,53537,53994,53905,53557,53441,53789,54424,55111,55795,54848,53198,50830
2013-07-08,47504,45853,44771,44024,44226,45408,48785,53731,61154,66017,67942,68224,64653,67609,68800,68537,68411,67371,66382,65751,64890,62239,59619,57519
2013-07-09,53562,51264,50159,49441,49290,49748,52599,56689,62524,66370,68215,68708,65414,68695,69627,69293,69276,68021,66650,66428,65904,63563,60279,58367
2013-07-10,54106,51932,50588,49724,49408,50041,52943,57018,63042,67090,68908,69420,66234,69152,69934,69525,69591,68500,66731,66228,66113,63767,60797,58686
2013-07-11,54191,51917,50543,49774,49584,50219,53130,57408,63495,67697,69446,69508,66390,69501,70155,69760,69899,69292,68214,67605,66967,64163,60921,58621
2013-07-12,54370,52244,50787,49953,49773,50129,53012,57136,62947,66905,68644,68757,65627,68618,69699,69025,68739,67312,65814,65150,65134,62787,60018,58347
2013-07-13,54546,52275,50899,49908,49571,49499,50980,52953,56623,59955,61943,62633,60708,62173,62260,61230,60392,58630,58467,59158,60089,58674,56969,55322
2013-07-14,51626,49278,47506,46665,46296,46201,47195,48052,49592,51884,53894,54651,54632,55233,55303,54801,54467,54313,54868,55502,56534,55696,53934,51449
2013-07-15,48080,46083,45001,44521,44801,45727,49345,54630,62400,67440,69536,70229,67179,70019,71101,70679,70855,69552,68040,67366,66824,64177,61198,59136
2013-07-16,54809,52336,51179,50366,50128,50718,53441,57469,63676,67884,69666,70367,67197,70095,71529,70782,70783,69697,68125,67396,66603,63911,60605,58471
2013-07-17,54571,52367,50926,50103,49867,50404,53047,57176,63140,67397,68992,69210,66012,69180,70143,69845,69778,68002,66307,66261,65967,63722,60591,58555
2013-07-18,54368,52117,50837,49833,49834,50484,53431,57484,63544,67689,69500,69856,66797,70025,71257,71154,71136,69865,68295,67678,67231,64342,61245,59068
2013-07-19,54769,52085,50573,49780,49720,50347,53091,57195,63677,68448,70521,71235,68233,71174,72112,71829,71823,70079,68048,67182,66960,64392,61440,59153
2013-07-20,55017,52686,50748,49907,49530,49543,51096,53251,57439,60915,63668,64473,62821,64225,64246,63136,62334,60598,60107,60384,61221,59738,57281,55466
2013-07-21,51978,49631,48287,46938,46663,46654,47702,48646,50414,53016,55104,55908,56074,57117,57281,56845,56772,56705,57150,58244,59289,57876,55610,52786
2013-07-22,49096,46953,45816,45055,45260,46342,49575,54753,62614,67796,69905,69963,67190,70357,71648,71031,70814,70210,69037,68499,67793,64810,61505,59231
2013-07-23,54818,52293,50871,49940,49912,50478,53132,57094,64148,68482,70119,69440,65944,68466,69688,69097,68978,68920,67656,67296,66640,63906,60944,58778
2013-07-24,54646,52113,50711,49939,49816,50006,52890,56729,63016,67119,68346,68228,65014,67894,69230,68905,68715,67909,66066,65549,65340,62764,59936,57924
2013-07-25,53825,51507,50002,49194,48972,49619,52305,56104,62516,66916,68771,68542,65927,68820,69868,69409,69227,69106,67345,66878,66524,63704,60750,58521
2013-07-26,54343,51879,50391,49658,49395,49730,52398,56313,62525,66806,68884,68869,66423,69055,70324,69596,69384,68748,67004,66334,66022,63177,60231,58026
2013-07-27,54086,51679,50110,49025,48627,48608,50115,51848,55571,59030,61709,62688,61076,62321,62310,61311,60260,58739,58506,58906,59399,57987,55597,53999
2013-07-28,50412,48286,46773,45962,45543,45468,46469,47509,49214,51634,53244,53877,53679,54646,54830,54673,55015,55209,56337,57569,58219,56572,54560,51968
2013-07-29,48440,46370,45300,44698,44701,45421,48324,52716,59830,64507,66723,67445,65263,67611,68634,68060,67826,67144,65290,64654,64212,61544,58479,56411
2013-07-30,52492,50187,48570,47659,47504,47846,50099,54048,60043,64343,66634,67270,65097,67510,67939,66633,65983,65166,63698,63445,62900,60517,57730,55657
2013-07-31,51901,49544,48080,47229,47009,47552,49959,53507,58963,62789,65090,65363,63498,65329,65764,65138,64696,63986,62475,62292,62130,59850,57144,55281
2013-08-01,51544,48879,47567,46567,46447,46866,48576,51577,56451,60065,61951,62784,62061,63635,63959,63538,63478,63559,62370,62304,62160,59830,56999,55114
2013-08-02,51382,48922,47399,46466,46339,46952,48917,52047,56519,59758,61420,61816,60695,62156,62649,62500,62455,62449,61419,61698,61789,59681,57104,55385
2013-08-03,51572,49050,47605,46708,46381,46468,47752,49735,52536,55414,57686,58924,58446,59182,59168,58710,58311,57680,57465,58087,58548,57146,54819,53037
2013-08-04,49718,47486,45979,45137,44890,44915,45974,47434,49620,52364,54784,55858,56245,57116,57110,56936,56597,56593,57096,58138,58813,57506,55258,52462
2013-08-05,48654,46431,45274,44616,44457,45124,47799,52368,59514,64414,65957,66775,65178,67608,67856,67576,67563,67484,65995,65715,65570,63032,59823,57727
2013-08-06,53509,51026,49533,48562,48342,48721,51409,55531,61930,66656,67907,68852,66580,68465,68601,67744,67639,67186,66081,65993,65138,62470,59429,57424
2013-08-07,53493,50879,49445,48537,48323,48716,51329,55317,61899,66539,68748,70274,68615,71241,71825,71446,71552,71339,69896,69943,69200,66523,62941,60238
2013-08-08,55701,52767,50938,49956,49658,50107,52588,56796,63622,68764,70540,71892,69896,72963,73783,73670,73819,73227,71851,71439,70858,67746,63832,61033
2013-08-09,56554,53700,52035,50911,50517,50998,53551,57770,64737,70174,71920,73047,71005,73345,73600,73266,73244,73456,71985,71877,71202,68478,64913,62460
2013-08-10,58161,55055,53165,52056,51482,51433,52757,55413,60069,64442,66976,67476,65419,66147,65869,64676,63876,62632,62344,63294,63639,61882,59334,57280
2013-08-11,53535,51013,49230,47996,47475,47254,47960,49146,51425,54450,57049,58481,59025,60352,60751,60875,60716,60635,60805,61937,62837,61378,58613,55518
2013-08-12,51547,49105,47609,46899,46936,47764,50671,56198,64653,70319,72149,73302,70889,72900,73030,72635,72745,72216,71994,71683,70808,67847,64530,62172
2013-08-13,57478,54764,52892,51704,51277,51739,54340,58617,65554,70239,71502,72471,69940,71940,72615,72501,72590,72422,71995,71890,70753,67765,64458,62066
2013-08-14,57472,54723,53029,51993,51688,52020,54401,58774,65602,69964,71351,72501,69921,72002,72450,71954,71976,71891,70913,71077,70248,67534,64073,61693
2013-08-15,57423,54870,53238,52024,51483,51523,52770,55025,59638,63716,66317,67512,65879,68000,69027,68807,68375,66947,66335,67233,67853,66032,63307,60106
2013-08-16,55767,53191,51769,50720,50515,51003,53288,57567,64710,70174,71789,73216,70570,72230,72758,72322,72121,72376,70787,70673,69939,66915,63590,61177
2013-08-17,57069,54386,52540,51418,50912,50904,52126,54488,59073,63183,65758,66771,65096,66757,67118,66298,65239,63379,62932,64219,64563,62300,59731,57807
2013-08-18,54027,51666,49926,48905,48465,48395,49012,50195,52431,55532,58317,59241,59522,60737,60761,60143,59871,60035,60786,62146,62710,61104,58623,55460
2013-08-19,51429,48689,47415,46765,46869,47892,51026,56913,65340,71221,72641,73945,71433,73843,74015,73481,73512,73344,72003,71982,70515,67307,63670,61127
2013-08-20,56614,53813,52122,51166,50946,51383,53960,58462,65428,70528,71999,72861,69944,72720,73315,72912,72980,72603,71251,71219,69655,66157,62417,59715
2013-08-21,55360,52829,51250,50299,50141,50722,53221,57426,64457,69498,71363,72532,69992,72982,73266,72898,72763,71937,71023,71003,70093,66978,63426,60854
2013-08-22,56407,53770,52399,51380,51009,51573,53823,58263,65235,69894,71432,72788,70386,73159,73657,73261,73132,72812,72038,72390,70730,67370,63643,61213
2013-08-23,56709,54005,52342,51365,51099,51596,54047,58188,64794,69252,69830,70527,67330,69566,69534,68963,68822,68621,67382,67596,66112,63057,59842,57975
2013-08-24,54112,51927,50426,49296,48946,48832,49999,51920,56154,59858,62068,63061,60915,62162,62466,61540,60361,58589,57900,59101,59028,57130,55031,53395
2013-08-25,49818,47758,46383,45420,45058,45087,45624,46345,47970,50287,52332,53244,53312,54481,54552,54329,54356,54092,54379,56268,56316,54818,52455,49826
2013-08-26,46490,44601,43604,43076,43233,44374,47417,52508,59992,65132,66464,67758,65167,68266,69003,68759,68836,68465,66806,66707,64908,61855,58785,56566
2013-08-27,52585,50322,49164,48408,48291,49128,51513,55386,61557,65587,66868,67913,65352,68431,69286,68678,68698,68388,67301,67781,65758,62602,59281,56975
2013-08-28,52807,50530,49365,48650,48587,49335,51518,55473,61813,66316,67141,68235,65533,68678,69475,68866,68681,67915,66436,67010,65356,62201,59025,56906
2013-08-29,53059,50882,49590,48811,48948,49518,51973,56451,62974,67305,68617,69623,66521,68998,69483,69094,69093,68913,67952,67983,66068,63169,59887,57628
2013-08-30,53209,50977,49683,48866,48832,49677,52106,56230,62260,66424,67110,67501,64620,67426,68095,67586,67383,66753,64845,65157,63467,60473,57465,55654
2013-08-31,52042,50143,48779,48007,47646,47910,48677,50228,53677,56670,58654,59237,57244,58861,59493,58609,57593,55963,55456,57061,56551,54785,52595,51100
2013-09-01,47985,46071,44890,44069,43829,43978,44434,45129,46266,48360,50103,50883,50844,51741,51834,51705,51843,51731,52327,54172,53914,52413,50656,48331
2013-09-02,45192,43412,42390,41995,42315,43400,46367,50981,57350,61543,63450,63921,60847,63860,65238,65102,65043,63622,62455,63026,61244,58567,56202,54524
2013-09-03,50824,48968,48069,47483,47476,48269,50602,54237,59512,62408,63488,63288,59509,62440,63470,63200,63212,62498,61635,62341,60751,58326,55765,54233
2013-09-04,50646,48920,47793,47035,47331,48073,50443,54110,58717,61502,62741,63012,59526,62758,64103,64138,64303,62675,61156,61975,60664,58481,56065,54695
2013-09-05,50787,48939,47901,47367,47434,48429,50744,54321,58896,61689,62721,62426,58789,61804,63323,63220,63268,62172,61865,62556,60796,58575,56364,54869
2013-09-06,51152,49327,48292,47775,47729,48617,50905,54568,59252,61650,62697,62368,58705,61465,62550,62138,62043,60973,60518,60911,59554,57726,55914,54409
2013-09-07,51001,48978,47913,47068,46946,47572,48697,50381,53637,55907,57081,57289,54946,56969,57341,56486,55557,53991,53944,55502,55015,53606,52367,51288
2013-09-08,48036,46209,44935,44179,43978,44464,45058,45622,46743,48086,49386,50046,49745,50711,50973,50874,50624,50491,51500,53099,52780,51693,50244,48179
2013-09-09,45195,43448,42580,42263,42691,44057,46890,51329,57397,61457,62860,63316,60296,63585,65106,64965,65018,63891,63057,63714,61816,59500,57062,55309
2013-09-10,51614,49727,48796,48201,48291,49461,51641,55310,60082,63220,64457,64520,61320,64220,65480,65181,65504,64639,64036,64170,62234,59681,57277,55703
2013-09-11,51846,49937,48923,48343,48431,49362,51775,55540,60544,63672,64822,64577,61211,64347,65579,65639,66061,64703,63930,64389,62833,60631,58368,56367
2013-09-12,52376,50370,49278,48808,48812,49880,52257,56110,61083,63968,65363,65167,61579,64693,65945,65865,66213,65406,64989,65436,63582,60962,58447,56597
2013-09-13,52757,50658,49508,49012,49016,49938,52267,55865,61079,64443,65996,66143,62738,66042,67689,67299,67248,66064,65476,66028,63968,61489,59123,57384
2013-09-14,53371,51235,49922,48977,48984,49410,50522,52485,56383,59474,60973,61174,58425,59784,60051,59340,58333,56586,57365,58435,57574,56240,54549,53235
2013-09-15,50073,48098,46643,45907,45835,46486,46924,47932,49580,51628,52974,53569,52907,54212,54884,54589,54073,53362,53934,55438,54842,53559,51956,49764
2013-09-16,46565,44796,43732,43381,43791,45046,47735,51649,56820,60004,61355,61445,58453,61580,62839,62645,62679,61358,61229,61905,59868,57651,55590,53934
2013-09-17,50376,48326,47233,46681,46731,47917,49902,52757,56737,59123,60257,60397,57600,59708,60097,58941,57230,55264,55247,56132,54979,53491,51782,50198
2013-09-18,46852,44417,43060,42091,41510,41712,41770,41613,41609,42594,43826,44586,44840,45067,45258,45487,45402,45547,46640,47703,46866,45902,44792,43044
2013-09-19,40154,38290,37155,36477,36476,37086,38334,38899,37953,37570,37858,38329,38622,38998,39301,39767,40414,41226,42627,44095,44061,43777,43258,41895
2013-09-20,39699,38119,36882,36233,36309,36959,37481,38348,39072,40301,41438,42133,42420,42762,43091,43171,43495,44138,45721,47235,47027,46138,45220,43401
2013-09-21,40969,39306,38134,37591,37486,38230,39218,40486,42240,43951,46028,47153,47288,47837,48089,47857,47823,48046,49438,50913,50170,48811,47455,46283
2013-09-22,43357,41626,40374,39783,39755,40434,41226,42498,44385,46392,48324,49171,49194,50021,50120,49887,49880,49745,51362,52637,51954,50911,49682,47542
2013-09-23,44427,42950,42094,41727,42082,43591,46315,50717,56461,60265,62082,62497,59630,63305,64919,64649,64606,63354,63456,63537,61473,59039,56684,55009
2013-09-24,51128,49238,48336,47849,47850,48938,51304,54772,59692,63039,64488,64618,61372,64250,65765,65383,65244,64588,64701,64767,62591,60009,57679,55784
2013-09-25,51819,49913,48786,48096,48256,49324,51505,55118,59406,62063,62538,62202,58647,61442,63041,62823,62990,61372,61346,61320,59577,57754,55780,54556
2013-09-26,50814,48828,47866,47361,47578,48788,51082,53947,57785,59879,60897,60680,57168,60224,61382,61318,61397,60617,61256,61708,59994,58057,56024,54809
2013-09-27,51034,49191,48160,47631,47770,48966,51071,53977,57464,59668,60355,60155,56834,59880,61263,60998,61202,60397,61052,61022,59276,57408,55734,54736
2013-09-28,51172,49190,48079,47436,47442,48168,49143,50539,53528,55517,56668,56606,54023,55526,55818,55339,54669,53789,54719,54922,54478,53559,52537,51811
2013-09-29,48666,46623,45382,44781,44882,45609,46013,46436,47400,48832,50004,50500,49780,50197,50251,50279,50388,50634,52197,52725,52235,51517,50788,48865
2013-09-30,45640,43791,42806,42533,43068,44876,47514,51551,56988,59969,60888,60819,57835,61055,62243,62479,62764,61947,62511,62386,60356,58357,56630,54978
2013-10-01,51064,49092,48130,47447,47684,48788,51115,54204,58207,60768,61943,62092,58866,62339,63388,63286,63403,62598,63532,62948,61292,59406,57562,55548
2013-10-02,51708,49763,48768,48256,48287,49695,51864,55031,59290,62007,62685,62434,58778,61713,62538,61997,62203,61076,61670,61141,59644,58117,56695,55088
2013-10-03,51471,49508,48312,47710,47773,48969,49987,50841,53309,55594,56515,56762,54054,55975,56640,56410,56041,55221,57149,57722,57193,56333,55197,53407
2013-10-04,49720,47779,46875,46590,46926,48491,50750,53263,56717,59289,59865,59840,56566,59354,60344,60337,60365,59773,61182,61112,59475,57828,56405,54839
2013-10-05,51039,49307,47956,47212,47349,48349,49386,50431,52748,54518,55443,55667,53487,55172,55573,55237,54549,53495,54869,55293,54882,53865,52932,51813
2013-10-06,48497,46373,45237,44623,44606,45506,45910,45788,46532,47786,48873,49147,48854,49606,49817,49619,49882,50421,52538,53017,52650,51874,51003,48861
2013-10-07,45706,43887,43128,42713,43222,45064,48061,52202,57758,61059,62372,62531,59504,63003,64461,64335,64346,64045,64911,64222,62402,60130,58302,56538
2013-10-08,52518,50537,49249,48722,48841,49995,52123,55531,60150,62976,64075,63862,60125,62968,64010,63740,63777,63044,63344,62467,60561,58553,57052,55462
2013-10-09,51750,49714,48663,48066,48346,49205,50391,51768,55175,57804,59037,59351,56610,58902,59766,59439,58862,57792,59330,59289,58303,57285,55997,54006
2013-10-10,50134,48308,47367,46900,47281,48807,50954,54342,58737,61414,62691,62803,59333,62459,63873,63491,63479,63092,64136,63305,61541,59371,57506,55593
2013-10-11,51788,49817,48583,48161,48435,49878,52149,54918,58901,61467,62118,61576,57723,60534,61532,61185,61250,60412,61630,61072,59322,57611,56623,54722
2013-10-12,50950,48936,47709,47115,47183,48317,49387,50097,52084,53626,54453,54568,52036,53628,53897,53311,52822,52158,54091,54265,53768,53170,52518,51056
2013-10-13,47855,45819,44745,44234,44287,45322,45846,45645,45514,46196,47029,46986,46402,47259,47543,47603,47887,48633,51148,51494,50957,50415,49864,48269
2013-10-14,45167,43385,42368,42185,42836,44880,47820,51422,56168,59038,60114,60397,56879,59951,61163,61096,61421,61062,62685,62079,60147,58386,57113,55099
2013-10-15,50996,49132,48138,47622,48047,49496,51850,54497,58130,60422,61371,61389,57802,60653,61805,61656,61755,61676,62574,61607,59730,58199,57391,55720
2013-10-16,51846,49822,48694,48264,48688,50325,52810,55172,58337,60044,60572,59914,56272,59081,60089,59796,60081,59807,61498,60870,59625,58363,57625,56509
2013-10-17,52347,50331,49241,48753,49288,50998,53360,55579,58715,60447,60805,60273,56233,59013,60171,60069,60510,60609,62394,61890,60351,58838,58083,56878
